voter_id,nombre,partido,dim_1,dim_2,legislatura
P1624,Macías Zambrano Gustavo,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P1625,Madrazo Limón Carlos,Partido Acción Nacional (PAN),0.010262,-0.116669,LX
P1788,Escajeda Jiménez José Rubén,Partido Revolucionario Institucional (PRI),0.304632,-0.278054,LX
P1789,Flores Sandoval Patricio,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P1816,Barajas del Toro Salvador,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P1835,Cárdenas del Avellano Enrique,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P1849,Díaz Athié Antonio De Jesús,Partido Revolucionario Institucional (PRI),0.30467,-0.27811,LX
P2012,García González Carlos Alberto,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2079,Bautista Bravo Alliet Mariana,Partido de la Revolución Democrática (PRD),0.795942,-0.029793,LX
P2086,Flores Salazar Guadalupe Socorro,Partido de la Revolución Democrática (PRD),0.749118,-0.0653,LX
P2180,Narcia Alvarez Héctor,Partido de la Revolución Democrática (PRD),0.795942,-0.029793,LX
P2290,González Salum Miguel Ángel,Partido Revolucionario Institucional (PRI),0.304632,-0.278054,LX
P2312,Luna Munguía Alma Lilia,Partido de la Revolución Democrática (PRD),0.795942,-0.029793,LX
P2392,Bolaños Aguilar Edmundo Javier,Partido Acción Nacional (PAN),0.011932,-0.116894,LX
P2574,Canavati Tafich Jesús Ricardo,Partido Revolucionario Institucional (PRI),0.357217,-0.199207,LX
P2647,Espinosa Piña José Luis,Partido Acción Nacional (PAN),-0.271564,-0.413446,LX
P2648,García Reyes Ángel Humberto,Partido Acción Nacional (PAN),-0.271564,-0.413446,LX
P2655,Ramírez Pech Edgar Martín,Partido Acción Nacional (PAN),-0.271564,-0.413446,LX
P2658,Alcalde Virgen Moisés,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P2660,Álvarez Bernal María Elena,Partido Acción Nacional (PAN),0.011932,-0.116894,LX
P2661,Amezola Fonceca Gerardo,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2663,Arenas Guzmán Margarita,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2664,Arizmendi Uribe Efraín,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2666,Arredondo Ibarra Salvador,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2668,Ávila Mayo Obdulio,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P2672,Berber Martínez Antonio,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P2674,Borrego Estrada Felipe,Partido Acción Nacional (PAN),0.010266,-0.116661,LX
P2675,Bracho González Carlos Augusto,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2678,Carbajal Tejada Rogelio,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2679,Cárdenas Sánchez Esmeralda,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P2681,Castaño Contreras Cristián,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P2682,Castro De la Rosa Osiel,Partido Acción Nacional (PAN),0.011932,-0.116894,LX
P2683,Castro Romero Ma. Sofía Del Perpetuo Socorro,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2684,Ceja Romero Ramón,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2685,Chávez García Daniel,Partido Acción Nacional (PAN),0.011924,-0.11695,LX
P2686,Collado Lara Beatriz,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2687,Contreras Coeto José Luis,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2688,Cuen Garibi Marcela,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2692,De León Tello Jesús,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2695,Degante Romero Silvia Emilia,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P2696,Del Toro del Villar Tomás,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2698,Delgado Oscoy Alejandro Enrique,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2699,Deschamps Falcón Ángel Rafael,Partido Acción Nacional (PAN),0.011932,-0.116894,LX
P2703,Díaz de León Torres Leticia,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2704,Domínguez Servién Francisco,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2706,Enríquez Flores Armando,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2708,Escaroz Soler Gerardo Antonio,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P2709,Escobar Jardinez Adolfo,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2712,Fernández Cabrera Adrián,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2715,Flores Grande Arturo,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P2717,Fraile García Francisco Antonio,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2718,Franco Cazarez Ricardo,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P2721,García Reyes Beatriz Eugenia,Partido Acción Nacional (PAN),0.011924,-0.11695,LX
P2722,Garmendia Hernández Yolanda Mercedes,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2723,Gómez Leyva Silvio,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P2725,González Martínez María Gabriela,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2726,González Morán Martín Oscar,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2727,González Roaro Benjamín Ernesto,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2732,Gutiérrez Lagunes María Victoria,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2733,Hernández Núñez Elia,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2736,Jiménez Ramos María Esther,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2737,Jiménez del Castillo Ma. de los Ángeles,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2739,Lagunes Viveros Violeta del Pilar,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2740,Landeros González Ramón,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P2741,Lara Compeán David,Partido Acción Nacional (PAN),0.011924,-0.11695,LX
P2744,Lemus Muñoz Ledo Ramón Ignacio,Partido Acción Nacional (PAN),0.011932,-0.116894,LX
P2745,Leura González Agustín,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2746,Lezama Aradillas René,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2750,López Silva Rubí Laura,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2751,Ludlow Kuri Lorenzo Daniel,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P2754,Magallón Arceo Leonardo Melesio de J.,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2755,Malagón Ríos Martín,Partido Acción Nacional (PAN),0.011924,-0.11695,LX
P2757,Manuell-Gómez Angulo Dolores De María,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2758,Martínez Valero Dora Alicia,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2759,Medellín Varela Antonio,Partido Acción Nacional (PAN),0.011924,-0.11695,LX
P2761,Medina Rodríguez Lizbeth,Partido Acción Nacional (PAN),0.010262,-0.116669,LX
P2762,Mejía García Luis Alonso,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2763,Méndez Meneses Apolonio,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2764,Mendoza Morales Lucía Susana,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P2768,Morales Ramos José Nicolás,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2769,Morelos Borja María Esperanza,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2770,Moreno Álvarez Mario Eduardo,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2772,Murillo Flores Francisco Javier,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2773,Murillo Torres José Luis,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2774,Muñoz Serrano José Antonio,Partido Acción Nacional (PAN),0.011932,-0.116894,LX
P2776,Noriega Blanco Vigil Ma. Elena de las N.,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2777,Olvera Higuera Edgar Armando,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P2779,Ortíz Hernández Eduardo,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2780,Oviedo Oviedo Ernesto,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2781,Paredes Rodríguez Francisco Javier,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2783,Parra Noriega Luis Gustavo,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2786,Plascencia Alonso Francisco Javier,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2788,Pulido Pecero Pedro,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2789,Quintero Bello Jorge,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2790,Ramírez Villarreal Gustavo,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2791,Ramos Covarrubias Héctor Manuel,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2793,Rincón Vargas Mirna Cecilia,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2794,Rivera Rivera José Guadalupe,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2795,Rivero Rivero Rolando,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2798,Rodríguez Prats Juan José,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2799,Rodríguez Uresti Enrique,Partido Acción Nacional (PAN),0.011924,-0.11695,LX
P2800,Rodríguez Vizcarra Velázquez Adriana,Partido Acción Nacional (PAN),0.011932,-0.116894,LX
P2801,Román Isidoro Demetrio,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2803,Rubio Chávez José Ignacio Alberto,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P2804,Rueda Gómez Francisco,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2805,Ruiz Velasco de Lira Ernesto,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P2806,Salas Contreras Marcos,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2808,Salum del Palacio Jorge Alejandro,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2809,Sánchez Domínguez Alejandro,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2810,Sánchez Díaz de Rivera Antonio,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2811,Sánchez Gil Carlos René,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2812,Sánchez Trujillo José Víctor,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2813,Sandoval Munguía Juan Manuel,Partido Acción Nacional (PAN),0.011924,-0.11695,LX
P2814,Solano Muñoz José de Jesús,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2815,Stefanonni Mazzocco Martín,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2816,Tamayo Herrera Yadhira Yvette,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2817,Torres Gómez Artemio,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P2819,Torres Torres Carlos Alberto,Partido Acción Nacional (PAN),0.010262,-0.116669,LX
P2822,Vasconcelos Rueda Antonio,Partido Acción Nacional (PAN),0.169148,0.126772,LX
P2825,Velázquez Gutiérrez José Guillermo,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2826,Verdín Saldaña Jaime,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2828,Vieyra Olivares Adriana Rebeca,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2829,Villanueva Arjona Juan Manuel,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P2830,Zambrano Elizondo Javier Martín,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P2831,Zermeño Infante Jorge,Partido Acción Nacional (PAN),-0.99988,-0.015481,LX
P2840,Almazán González José Antonio,Partido de la Revolución Democrática (PRD),0.73538,0.677655,LX
P2842,Alonso Razo Humberto Wilfrido,Partido de la Revolución Democrática (PRD),0.691105,0.606131,LX
P2844,Alva Olvera Maribel Luisa,Partido de la Revolución Democrática (PRD),0.912963,0.408042,LX
P2846,Aragón Castillo Irene,Partido de la Revolución Democrática (PRD),0.929763,0.368159,LX
P2848,Arreola Calderón Juan Dario,Partido de la Revolución Democrática (PRD),0.749118,-0.0653,LX
P2849,Barreiro Pérez Armando,Partido de la Revolución Democrática (PRD),0.912963,0.408042,LX
P2852,Campos Aburto Amador,Partido de la Revolución Democrática (PRD),0.691117,0.60617,LX
P2854,Chávez García Higinio,Partido de la Revolución Democrática (PRD),0.795809,-0.029713,LX
P2856,Cuevas Córdova Othón,Partido de la Revolución Democrática (PRD),0.862989,0.098521,LX
P2859,Dehesa Mora Daniel,Partido de la Revolución Democrática (PRD),0.795982,-0.029781,LX
P2860,Del Toro Mario Enrique,Partido de la Revolución Democrática (PRD),0.691124,0.606113,LX
P2861,Díaz Contreras Adriana,Partido de la Revolución Democrática (PRD),0.862989,0.098521,LX
P2863,Espejel Lazcano Jaime,Partido de la Revolución Democrática (PRD),0.795942,-0.029793,LX
P2866,García Rodríguez Víctor Hugo,Partido de la Revolución Democrática (PRD),0.749118,-0.0653,LX
P2873,Hernández Manzanares Javier,Partido de la Revolución Democrática (PRD),0.795942,-0.029793,LX
P2878,Leyva Piñón Ana Yurixi,Partido de la Revolución Democrática (PRD),0.795984,-0.029789,LX
P2881,López Becerra Santiago,Partido de la Revolución Democrática (PRD),0.749118,-0.0653,LX
P2884,Lozano Lozano Andrés,Partido de la Revolución Democrática (PRD),0.749118,-0.0653,LX
P2885,Márquez Madrid Camerino Eleazar,Partido de la Revolución Democrática (PRD),0.749118,-0.0653,LX
P2886,Márquez Tinoco Francisco,Partido de la Revolución Democrática (PRD),0.795984,-0.029789,LX
P2888,Martínez Martínez Carlos Roberto,Partido de la Revolución Democrática (PRD),0.749118,-0.0653,LX
P2893,Matus Toledo Holly,Partido de la Revolución Democrática (PRD),0.912963,0.408042,LX
P2894,Mendoza Arellano David,Partido de la Revolución Democrática (PRD),0.795983,-0.029785,LX
P2895,Mendoza Flores Roberto,Partido de la Revolución Democrática (PRD),0.914574,0.40442,LX
P2898,Monreal Ávila Susana,Partido de la Revolución Democrática (PRD),0.795809,-0.029713,LX
P2907,Pedraza Chávez Isidro,Partido de la Revolución Democrática (PRD),0.795942,-0.029793,LX
P2910,Peña Sánchez Miguel Ángel,Partido de la Revolución Democrática (PRD),0.749118,-0.0653,LX
P2911,Pulido Santiago Celso David,Partido de la Revolución Democrática (PRD),0.795982,-0.029781,LX
P2912,Ramos Castellanos Martín,Partido de la Revolución Democrática (PRD),0.691117,0.60617,LX
P2915,Romero Gutiérrez Odilón,Partido de la Revolución Democrática (PRD),0.795982,-0.029781,LX
P2917,Saavedra Coronel José Antonio,Partido de la Revolución Democrática (PRD),0.749118,-0.0653,LX
P2919,Sánchez Jiménez V. Luis,Partido de la Revolución Democrática (PRD),0.795942,-0.029793,LX
P2924,Suárez del Real y Aguilera José Alfonso,Partido de la Revolución Democrática (PRD),0.691091,0.606148,LX
P2926,Vallejo Estevez Mario,Partido de la Revolución Democrática (PRD),0.691105,0.606131,LX
P2928,Villicaña García Rafael,Partido de la Revolución Democrática (PRD),0.691105,0.606131,LX
P2929,Zazueta Aguilar Jesús Humberto,Partido de la Revolución Democrática (PRD),0.795982,-0.029781,LX
P2930,Zepeda Hernández Martín,Partido de la Revolución Democrática (PRD),0.795942,-0.029793,LX
P2937,Cárdenas Hernández Raymundo,Partido de la Revolución Democrática (PRD),0.994175,-0.107778,LX
P2939,Morales Vázquez Carlos Orsoe,Partido de la Revolución Democrática (PRD),0.998097,-0.061671,LX
P2940,San Martín Hernández Juan Manuel,Partido de la Revolución Democrática (PRD),0.994115,-0.10833,LX
P2942,Torres García Daniel,Partido de la Revolución Democrática (PRD),0.994171,-0.107814,LX
P2943,Aguilar  Diego,Partido Revolucionario Institucional (PRI),0.496405,-0.772766,LX
P2949,Amador Gaxiola Daniel,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P2950,Badillo Martínez Roberto,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P2951,Barajas López Ramón,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P2954,Benítez Ojeda Luis Enrique,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P2955,Bernal Gutiérrez Andrés Marco Antonio,Partido Revolucionario Institucional (PRI),0.304645,-0.278112,LX
P2958,Caballero Camargo Gustavo Fernando,Partido Revolucionario Institucional (PRI),0.304632,-0.278054,LX
P2959,Camacho Quiroz César Octavio,Partido Revolucionario Institucional (PRI),0.304632,-0.278054,LX
P2960,Carballo Bustamante Andrés,Partido Revolucionario Institucional (PRI),0.304632,-0.278054,LX
P2964,Cordero Alfonzo Arnulfo Elías,Partido Revolucionario Institucional (PRI),0.30467,-0.27811,LX
P2967,Duarte Jáquez César,Partido Revolucionario Institucional (PRI),0.304632,-0.278054,LX
P2972,Gebhardt Garduza Yary del Carmen,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P2977,Herrera Coyac Wenceslao,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P2979,Lagunes Gallina Gerardo,Partido Revolucionario Institucional (PRI),0.304632,-0.278054,LX
P2984,Medina De la Cruz Rodrigo,Partido Revolucionario Institucional (PRI),0.30467,-0.27811,LX
P2988,Merodio Reza Lilia Guadalupe,Partido Revolucionario Institucional (PRI),0.304632,-0.278054,LX
P2989,Moctezuma Pereda Fernando,Partido Revolucionario Institucional (PRI),0.304622,-0.278047,LX
P2994,Ojeda Camacho Gilberto,Partido Revolucionario Institucional (PRI),0.188751,-0.129079,LX
P2995,Olivares Monterrubio Alejandro,Partido Revolucionario Institucional (PRI),0.30467,-0.27811,LX
P2996,Olivares Ventura Héctor Hugo,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P3000,Ortiz Del Carpio Víctor,Partido Revolucionario Institucional (PRI),0.304658,-0.278071,LX
P3004,Parás González Juan Manuel,Partido Revolucionario Institucional (PRI),0.304645,-0.278112,LX
P3005,Patrón Montalvo Jesús Manuel,Partido Revolucionario Institucional (PRI),0.304645,-0.278112,LX
P3006,Pérez Valdés Daniel,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P3013,Rivera Bedoya Juan Francisco,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P3014,Rodríguez Ramírez Bertha Yolanda,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P3018,Sánchez Hernández Eduardo,Partido Revolucionario Institucional (PRI),0.304663,-0.278092,LX
P3019,Sandoval Paredes Sergio,Partido Revolucionario Institucional (PRI),0.304645,-0.278112,LX
P3020,Serrano Escobar Enrique,Partido Revolucionario Institucional (PRI),0.304677,-0.278081,LX
P3022,Toledo Luis Jorge,Partido Revolucionario Institucional (PRI),0.30467,-0.27811,LX
P3024,Vargas Landeros Gerardo Octavio,Partido Revolucionario Institucional (PRI),0.30467,-0.27811,LX
P3031,Aguilera Rico José Luis,Independientes,0.749118,-0.0653,LX
P3036,Esteva Salinas Alberto,Independientes,0.715665,-0.120789,LX
P3037,Godoy Cárdenas Jorge,Independientes,0.749118,-0.0653,LX
P3040,Sansores San Román Layda Elena,Independientes,0.749118,-0.0653,LX
P3041,Tagle Martínez Martha Angélica,Independientes,0.715709,-0.120905,LX
P3042,Uscanga Cruz Robinson,Independientes,0.715733,-0.120881,LX
P3043,Valdés Chávez Ramón,Independientes,0.715739,-0.120884,LX
P3045,Velasco Oliva Cuauhtémoc,Independientes,0.749118,-0.0653,LX
P3049,Castellanos Cortés Sara Isabel,Partido Verde Ecologista de México (PVEM),0.304663,-0.278092,LX
P3053,García Noriega Ma. Guadalupe Josefina,Partido Verde Ecologista de México (PVEM),0.304622,-0.278047,LX
P3054,Guerrero Rubio Pilar,Partido Verde Ecologista de México (PVEM),0.357217,-0.199207,LX
P3055,Larregui Nagel Erika,Partido Verde Ecologista de México (PVEM),0.304663,-0.278092,LX
P3056,López Adame Antonio Xavier,Partido Verde Ecologista de México (PVEM),0.304663,-0.278092,LX
P3057,López Ramírez Sergio Augusto,Partido Verde Ecologista de México (PVEM),0.304663,-0.278092,LX
P3066,Maciel Ortiz Ma. Mercedes,Partido del Trabajo (PT),0.486478,0.424079,LX
P3077,Piñeyro Arias Irma,Independientes,0.76016,-0.649736,LX
P327,Monraz Ibarra Miguel Angel,Partido Acción Nacional (PAN),0.010293,-0.116555,LX
P337,Ramírez Barba Éctor Jaime,Partido Acción Nacional (PAN),0.012038,-0.116887,LX
P380,Carbajal Méndez Liliana,Partido Acción Nacional (PAN),0.011924,-0.11695,LX
P421,Sánchez Juárez Claudia,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P431,Aguilar López José Alejandro,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P573,Elizondo Garrido Francisco,Partido Verde Ecologista de México (PVEM),0.30467,-0.27811,LX
P794,Dávila Fernández Adriana,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P844,Ortega Martínez Ma. del Pilar,Partido Acción Nacional (PAN),0.010285,-0.116605,LX
P851,Rojas Hernández Laura Angélica,Partido Acción Nacional (PAN),0.010232,-0.116651,LX
P1013,Acosta Gutiérrez Manuel Ignacio,Partido Revolucionario Institucional (PRI),-0.45416,0.186036,LXI
P1014,Aguero Tovar José Manuel,Partido Revolucionario Institucional (PRI),0.226548,0.018511,LXI
P1015,Aguirre Romero Andrés,Partido Revolucionario Institucional (PRI),0.221931,0.02311,LXI
P1016,Ahued Bardahuil Ricardo,Partido Revolucionario Institucional (PRI),-0.68377,-0.017222,LXI
P1017,Alvarado Arroyo Fermín Gerardo,Partido Revolucionario Institucional (PRI),0.2265,0.018522,LXI
P1018,Cadena Morales Manuel,Partido Revolucionario Institucional (PRI),0.221954,0.023113,LXI
P1019,Castro Ríos Sofía,Partido Revolucionario Institucional (PRI),-0.677232,-0.440276,LXI
P1020,Córdova Hernández José del Pilar,Partido Revolucionario Institucional (PRI),0.837274,0.546784,LXI
P1021,Corona Rivera Armando,Partido Revolucionario Institucional (PRI),0.221872,0.023137,LXI
P1022,De la Fuente Dagdug María Estela,Partido Revolucionario Institucional (PRI),0.223679,0.022843,LXI
P1023,Díaz Escárraga Heliodoro Carlos,Partido Revolucionario Institucional (PRI),0.221955,0.023107,LXI
P1024,Duarte de Ochoa Javier,Partido Revolucionario Institucional (PRI),0.151043,-0.096645,LXI
P1025,Enríquez Fuentes Jesús Ricardo,Partido Revolucionario Institucional (PRI),0.22184,0.023152,LXI
P1026,Fayad Meneses Omar,Partido Revolucionario Institucional (PRI),0.222774,0.022973,LXI
P1027,Flores Morales Víctor Félix,Partido Revolucionario Institucional (PRI),0.226567,0.018495,LXI
P1028,Franco Vargas Jorge Fernando,Partido Revolucionario Institucional (PRI),0.222819,0.022952,LXI
P1029,García Ayala Marco Antonio,Partido Revolucionario Institucional (PRI),0.22825,0.018218,LXI
P1030,García Barrón Óscar,Partido Revolucionario Institucional (PRI),0.223558,0.022855,LXI
P1031,Guerrero Coronado Delia,Partido Revolucionario Institucional (PRI),0.221879,0.023124,LXI
P1032,Hernández Hernández Jorge,Partido Revolucionario Institucional (PRI),0.221955,0.023107,LXI
P1033,Hernández Olmos Paula Angélica,Partido Revolucionario Institucional (PRI),0.222806,0.022952,LXI
P1034,Ibarra Piña Inocencio,Partido Revolucionario Institucional (PRI),0.221955,0.023107,LXI
P1036,Lara Salazar Óscar,Partido Revolucionario Institucional (PRI),-0.223822,0.219774,LXI
P1037,Lastiri Quirós Juan Carlos,Partido Revolucionario Institucional (PRI),0.222803,0.022983,LXI
P1038,Ledesma Magaña Israel Reyes,Partido Revolucionario Institucional (PRI),0.221866,0.023127,LXI
P1039,López Pescador José Ricardo,Partido Revolucionario Institucional (PRI),0.221917,0.02312,LXI
P1040,Luna Munguía Miguel Ángel,Partido Revolucionario Institucional (PRI),0.221865,0.023123,LXI
P1041,Moreno Merino Francisco Alejandro,Partido Revolucionario Institucional (PRI),0.222772,0.022974,LXI
P1042,Murguía Lardizábal Héctor Agustín,Partido Revolucionario Institucional (PRI),0.222817,0.022954,LXI
P1043,Neyra Chávez Armando,Partido Revolucionario Institucional (PRI),0.221999,0.023129,LXI
P1044,Norberto Sánchez Nazario,Partido Revolucionario Institucional (PRI),-0.888941,-0.458022,LXI
P1045,Paredes Rangel Beatríz Elena,Partido Revolucionario Institucional (PRI),0.280508,0.097156,LXI
P1046,Pedraza Olguín Héctor,Partido Revolucionario Institucional (PRI),0.879743,0.475449,LXI
P1047,Penchyna Grub David,Partido Revolucionario Institucional (PRI),0.267027,0.05479,LXI
P1048,Ponce Beltrán Esthela de Jesús,Partido Revolucionario Institucional (PRI),0.223681,0.02283,LXI
P1049,Ramírez Valtierra Ramón,Partido Revolucionario Institucional (PRI),0.227428,0.018344,LXI
P1050,Ramírez Puga Leyva Héctor Pablo,Partido Revolucionario Institucional (PRI),-0.545121,-0.35887,LXI
P1051,Rebollo Mendoza Ricardo Armando,Partido Revolucionario Institucional (PRI),0.226565,0.018499,LXI
P1052,Rodríguez Sosa Luis Félix,Partido Revolucionario Institucional (PRI),0.221855,0.023139,LXI
P1054,Rojas San Román Francisco Lauro,Partido Revolucionario Institucional (PRI),0.221866,0.023123,LXI
P1055,Rojo García de Alba Jorge,Partido Revolucionario Institucional (PRI),0.227453,0.018358,LXI
P1056,Romero Romero Jorge,Partido Revolucionario Institucional (PRI),0.226617,0.018497,LXI
P1057,Rubio Barthell Eric Luis,Partido Revolucionario Institucional (PRI),0.222749,0.022975,LXI
P1058,Sánchez García Gerardo,Partido Revolucionario Institucional (PRI),0.221862,0.023123,LXI
P1059,Sánchez Vélez Jaime,Partido Revolucionario Institucional (PRI),-0.743317,0.668939,LXI
P1060,Serrano Hernández Maricela,Partido Revolucionario Institucional (PRI),0.221878,0.02313,LXI
P1061,Solís Acero Felipe,Partido Revolucionario Institucional (PRI),-0.223831,0.219756,LXI
P1062,Soto Oseguera José Luis,Partido Revolucionario Institucional (PRI),0.22195,0.023141,LXI
P1063,Terán Velázquez María Esther,Partido Revolucionario Institucional (PRI),0.222807,0.022954,LXI
P1064,Terrazas Porras Adriana,Partido Revolucionario Institucional (PRI),0.226632,0.018469,LXI
P1065,Verver y Vargas Ramírez Heladio Gerardo,Partido Revolucionario Institucional (PRI),-0.836674,-0.354451,LXI
P1066,Viggiano Austria Alma Carolina,Partido Revolucionario Institucional (PRI),0.221603,0.023287,LXI
P1067,Yáñez Montaño J. Eduardo,Partido Revolucionario Institucional (PRI),0.221855,0.023142,LXI
P1068,Cano Vélez Jesús Alberto,Partido Revolucionario Institucional (PRI),0.947334,0.052884,LXI
P1069,De Lucas Hopkins Ernesto,Partido Revolucionario Institucional (PRI),0.908506,0.077451,LXI
P1070,Díaz Brown Ramsburgh Rogelio Manuel,Partido Revolucionario Institucional (PRI),-0.443844,0.111772,LXI
P1071,Herrera Soto Ma. Dina,Partido Revolucionario Institucional (PRI),-0.752836,-0.369026,LXI
P1072,Kuri Grajales Fidel,Partido Revolucionario Institucional (PRI),-0.485328,-0.076127,LXI
P1073,León Perea José Luis Marcos,Partido Revolucionario Institucional (PRI),-0.455705,0.272039,LXI
P1074,Lobato Ramírez Ana Luz,Partido Revolucionario Institucional (PRI),-0.841568,-0.179225,LXI
P1075,Mariscales Delgadillo Onésimo,Partido Revolucionario Institucional (PRI),0.331199,0.943561,LXI
