legislator_id,nombre,partido,partido_id,comunidad,degree_centrality,betweenness_centrality,covotacion_intra_partido,covotacion_inter_partido_prom
P00055,"Gil Elorduy, José Ernesto",PRI,O15,1,0.4108031569299707,4.722140695550953e-05,0.9556839908588937,0.4718876604060948
P00056,"Gómez Bravo, Emilia Patricia",PVEM,O13,1,0.4111141344605812,4.9292506008953104e-05,0.964047693959322,0.49056771397552124
P00057,"Gómez Esparza, Fernando",PRI,O15,1,0.41181061185524825,4.9292506008953104e-05,0.9556839908588937,0.4718876604060948
P00058,"Gómez Verónica, Gildardo",PAN,O12,1,0.40715206010476696,4.360686852439295e-05,0.9123981773382102,0.4696132912646623
P00059,"González González, Rigoberto",PAN,O12,1,0.4199596369367989,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00060,"González Hernández, Yolanda Eugenia",PRI,O15,1,0.33385143201522566,7.101965415789831e-06,0.9556839908588937,0.4718876604060948
P00061,"González Martínez, Jorge Emilio",PVEM,O13,1,0.6851554863386067,0.012797179443576131,0.964047693959322,0.49056771397552124
P00062,"Guerrero López, Judit Magdalena",PRI,O15,1,0.3963605937566628,3.9918876987929644e-05,0.9556839908588937,0.4718876604060948
P00063,"Gutierrez Barrios, Fernando",PRI,O15,1,0.4124625043566967,5.2369418624522315e-05,0.9556839908588937,0.4718876604060948
P00065,"Hamdan Amad, Fauzi",PAN,O12,1,0.417740971419196,5.392390611801612e-05,0.9123981773382102,0.4696132912646623
P00066,"Hernández Deras, Ismael A.",PRI,O15,1,0.41541954301699074,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00067,"Hernández Genis, Héctor Javier",PAN,O12,1,0.41922254215834404,5.343177888916155e-05,0.9123981773382102,0.4696132912646623
P00068,"Montaño Yamuni, Joaquín",PAN,O12,1,0.40247871626144743,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00069,"Morgan Alvarez, Rafael Gilberto",PAN,O12,1,0.4088567137221975,5.052601826869888e-05,0.9123981773382102,0.4696132912646623
P00070,"Mota Sánchez, Ramón",PRI,O15,1,0.4075773865313421,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00071,"Muñoz Parra, María Verónica",PRI,O15,1,0.23673970025359628,2.527533368811477e-08,0.9556839908588937,0.4718876604060948
P00072,"Muro González, Ana Bricia",PRI,O15,1,0.3993943910159551,4.878204980138865e-05,0.9556839908588937,0.4718876604060948
P00073,"Navarro Quintana, Marcela",PAN,O12,1,0.3085060722282655,7.470474510077479e-06,0.9123981773382102,0.4696132912646623
P00074,"Navarro Quintero, Miguel Angel",PRD,O18,1,0.7908500424436203,0.06654761323297469,0.9059929067141574,0.49530642013191845
P00075,"Nordhausen González, Jorge Rubén",PAN,O12,1,0.3266920832459927,1.6153084820596655e-05,0.9123981773382102,0.4696132912646623
P00076,"Ojeda Zubieta, César Raúl",PRD,O18,1,0.3047672019463524,7.470474510077479e-06,0.9059929067141574,0.49530642013191845
P00077,"Osuna Jaime, Héctor Guillermo",PAN,O12,1,0.3805643843477473,2.4136727623792382e-05,0.9123981773382102,0.4696132912646623
P00078,"Borrego Estrada, Genaro",PRI,O15,1,0.41554945125850473,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00079,"Gallegos Soto, Benjamín",PAN,O12,1,0.3936488952725186,3.593137666680048e-05,0.9123981773382102,0.4696132912646623
P00080,"Grande Sánchez, José Pascual",PRI,O15,1,0.3593529828104896,1.7476951199920238e-05,0.9556839908588937,0.4718876604060948
P00081,"Gutiérrez Gutiérrez, Alejandro",PRI,O15,1,0.41932497922900697,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00082,"Haghenbeck Cámara, José Antonio",PAN,O12,1,0.41928724349753094,5.343177888916155e-05,0.9123981773382102,0.4696132912646623
P00083,"Herbert Pérez, Guillermo",PAN,O12,1,0.4095736343853341,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00084,"Hernández Enríquez, Silvia",PRI,O15,1,0.4178201072164835,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00085,"Herrera Beltrán, Fidel",PRI,O15,1,0.3203634808269753,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00086,"Herrera Mendoza, Jose Guillermo",SG,O19,1,0.38280624969975263,5.5924759394301526e-05,0.8444387962968763,0.46232694147305464
P00087,"Jackson Ramírez, Jesús Enrique",PRI,O15,1,0.39292811214343165,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00088,"Jáuregui Robles, César",PAN,O12,1,0.3702979689857623,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00089,"Jiménez González, David",PRI,O15,1,0.386791537696717,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00090,"Joaquín Coldwell, Addy Cecilia",PAN,O12,1,0.352405061739769,2.9508688093466065e-05,0.9123981773382102,0.4696132912646623
P00091,"Jones Jones, Jeffrey Max",PAN,O12,1,0.3425337817748423,2.852434691598729e-05,0.9123981773382102,0.4696132912646623
P00092,"Larios Córdova, Héctor",PAN,O12,3,0.7958709913857239,0.02141091806456953,0.9123981773382102,0.4696132912646623
P00093,"Larregui Nagel, Erika",PVEM,O13,1,0.38444746008045827,5.4114355694959486e-05,0.964047693959322,0.49056771397552124
P00094,"Lavara Mejía, Gloria",PVEM,O13,1,0.3778742115649609,5.121382934650535e-05,0.964047693959322,0.49056771397552124
P00095,"López Nelio Santiago, Daniel",PRD,O18,1,0.38690667342885793,5.4142334383237195e-05,0.9059929067141574,0.49530642013191845
P00096,"López Sollano, Saúl",PRD,O18,1,0.7786476378744724,0.06026262036517634,0.9059929067141574,0.49530642013191845
P00097,"Lozano Armengol, Jorge",PAN,O12,1,0.2900085475250898,2.3806556466295517e-05,0.9123981773382102,0.4696132912646623
P00098,"Luebbert Gutiérrez, Oscar",PRI,O15,1,0.37753925295088214,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00099,"Madero Quiroga, Adalberto Arturo",PAN,O12,1,0.3164231596828046,3.868508464008331e-05,0.9123981773382102,0.4696132912646623
P00100,"Madrazo Limón, Carlos",PAN,O12,1,0.3728662957885242,5.4222048315505375e-05,0.9123981773382102,0.4696132912646623
P00101,"Madrid Tovilla, Arely",PRI,O15,1,0.3695290652410193,2.998748020582879e-05,0.9556839908588937,0.4718876604060948
P00102,"Margáin Berlanga, Fernando",PAN,O12,1,0.3639361069009219,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00103,"Margaiz Ramírez, Filomena",PAN,O12,1,0.37929227697567464,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00104,"Medina Plascencia, Carlos",PAN,O12,1,0.34717909195505336,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00105,"Mendez de la Luz, Armando",SG,O19,1,0.3883799968657676,5.5924759394301526e-05,0.8444387962968763,0.46232694147305464
P00106,"Méndez Lanz, Víctor Manuel",PRI,O15,1,0.19714682801241853,5.182031457612047e-05,0.9556839908588937,0.4718876604060948
P00107,"Méndez Márquez, Victoria Eugenia",PRI,O15,1,0.3761450659538328,5.3895510509157346e-05,0.9556839908588937,0.4718876604060948
P00108,"Méndez Meneses, Apolonio",PAN,O12,1,0.3731031112482808,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00109,"Aguilar González, Micaela",PAN,O12,1,0.416473286448111,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00110,"Alaniz Posada, Ricardo",PAN,O12,1,0.41301860113196764,5.5924759394301526e-05,0.9123981773382102,0.4696132912646623
P00111,"Bours Castelo, Eduardo",PRI,O15,1,0.3704644812172102,2.7885441020491487e-05,0.9556839908588937,0.4718876604060948
P00112,"Calderón Hinojosa, Luisa María",PAN,O12,1,0.7848004643583724,0.01815977901423897,0.9123981773382102,0.4696132912646623
P00113,"Castañeda Álvarez, Erasmo",PRD,O18,1,0.394682381557176,4.1297833287887674e-05,0.9059929067141574,0.49530642013191845
P00114,"Cruz López, Oscar",PRD,O18,1,0.41263565110993833,5.5924759394301526e-05,0.9059929067141574,0.49530642013191845
P00115,"González Parás, José Natividad",PRI,O15,1,0.4147218852783336,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00116,"Madero García, Lydia",PAN,O12,1,0.36129342739953463,3.593137666680048e-05,0.9123981773382102,0.4696132912646623
P00117,"Melgoza Radillo, Rafael",PRD,O18,1,0.38755690044164426,5.5924759394301526e-05,0.9059929067141574,0.49530642013191845
P00118,"Oliva Ramírez, Juan Manuel",PAN,O12,1,0.35611226521658573,5.392390611801612e-05,0.9123981773382102,0.4696132912646623
P00119,"Ortega Martínez, Jesús",PRD,O18,1,0.3535747992196614,4.7990512082470835e-05,0.9059929067141574,0.49530642013191845
P00120,"Martínez Mireles, Alberto Miguel",PAN,O12,1,0.381028729936399,4.052189159919291e-05,0.9123981773382102,0.4696132912646623
P00121,"Burgos Ochoa, Leticia",PRD,O18,1,0.41637474119870427,5.423481666703055e-05,0.9059929067141574,0.49530642013191845
P00122,"Gerardo Higuera, Ricardo",PRD,O18,1,0.4197064573068126,5.5924759394301526e-05,0.9059929067141574,0.49530642013191845
P00123,"Gómez Flores, Omar Raymundo",PRI,O15,1,0.41767066665821645,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00124,"González Zarur, Mariano",PRI,O15,1,0.42205586843224746,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00125,"Michel Camarena, Héctor",PRI,O15,1,0.39527131618364664,3.868508464008331e-05,0.9556839908588937,0.4718876604060948
P00126,"Ovando Martínez, Eduardo",PRI,O15,1,0.4125664543490596,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00127,"Ling Altamirano, Héctor Federico",PAN,O12,1,0.33761416300190206,1.8209102836245936e-05,0.9123981773382102,0.4696132912646623
P00128,"Palacios Cordero, Blas Rafael",PRD,O18,1,0.3378872619326729,7.160466826212757e-06,0.9059929067141574,0.49530642013191845
P00129,"López Sánchez, Jorge Abel",PRI,O15,1,0.36470208815614596,4.016872647227093e-05,0.9556839908588937,0.4718876604060948
P00628,"Paredes Lara, Orlando Alberto",PRI,O15,1,0.41891596990693797,5.5924759394301526e-05,0.9556839908588937,0.4718876604060948
P00629,"Patrón Laviada, Patricio José",PAN,O12,1,0.4106316820045317,4.827528602115438e-05,0.9123981773382102,0.4696132912646623
P00630,"Pérez de Alva Blanco, Roberto",PRI,O15,1,0.3833654470409213,2.5134794576050318e-05,0.9556839908588937,0.4718876604060948
P00631,"Porras Bautista, Eleuterio",PAN,O12,1,0.40889808169356673,5.065493519137026e-05,0.9123981773382102,0.4696132912646623
P00632,"Ramírez García, María del Carmen",PRD,O18,1,0.33202436326429546,9.87394837561174e-06,0.9059929067141574,0.49530642013191845
P00633,"Remes Ojeda, Antonio de Jesús",PAN,O12,1,0.4096587394558693,4.827528602115438e-05,0.9123981773382102,0.4696132912646623
P00636,"Reyes Velázquez, Alfredo Martín",PAN,O12,1,0.26243666641998264,4.816315698277945e-08,0.9123981773382102,0.4696132912646623
P00637,"Rico Samaniego, Luis Alberto",PAN,O12,1,0.34829947181217125,1.8345347771083325e-05,0.9123981773382102,0.4696132912646623
P00640,"Ríos Alvarez, Serafín",PRD,O18,1,0.3595597249893004,3.366898510723499e-05,0.9059929067141574,0.49530642013191845
P00648,"Rojas Gutiérrez, Carlos",PRI,O15,1,0.3042895568814286,5.13606871503781e-07,0.9556839908588937,0.4718876604060948
P00649,"Rodríguez Prats, Juan José",PAN,O12,1,0.266915741227393,7.572723359537664e-07,0.9123981773382102,0.4696132912646623
P00650,"Romero Castillo, Cecilia",PAN,O12,1,0.3057323380102181,7.572723359537664e-07,0.9123981773382102,0.4696132912646623
P00651,"Roque Villanueva, Humberto",PRI,O15,1,0.3057734237673208,7.572723359537664e-07,0.9556839908588937,0.4718876604060948
P00653,"Rubio Barthell, Eric Luis",PRI,O15,1,0.2996032630619794,4.980849687409587e-07,0.9556839908588937,0.4718876604060948
P00654,"Ruiz Ortiz, Ulises Ernesto",PRI,O15,1,0.29537051004391757,8.568954591824275e-08,0.9556839908588937,0.4718876604060948
P00655,"Dip. Álvarez y Mazarrasa, Jaime Aguilar",PRI,O15,1,0.30470091984683606,1.3283196582773948e-07,0.9556839908588937,0.4718876604060948
P00656,"Andrade Quezada, Humberto",PAN,O12,1,0.3896859212498108,3.479264515561394e-05,0.9123981773382102,0.4696132912646623
P00657,"Dip. Anaya Mota, Claudia Edith",PRD,O18,1,0.30841225376820985,5.134923596017894e-07,0.9059929067141574,0.49530642013191845
P00658,"Anaya Llamas, José Guillermo",PAN,O12,1,0.2967892137536348,1.3283196582773948e-07,0.9123981773382102,0.4696132912646623
P00659,"Álvarez Mata, Sergio",PAN,O12,1,0.2896610791455549,1.2701540665647302e-05,0.9123981773382102,0.4696132912646623
P00660,"Dip. Antuña Batista, Fidel",PAN,O12,1,0.2947754289847908,2.564431666166389e-08,0.9123981773382102,0.4696132912646623
P00661,"Dip. Aragón Castillo, Irene",PRD,O18,1,0.378785506196826,2.614501913943033e-05,0.9059929067141574,0.49530642013191845
P00664,"Arce, René",PVEM,O13,1,0.3903692528284096,3.464519351440077e-05,0.964047693959322,0.49056771397552124
P00670,"Dip. Castillo Juárez, Laura Itzel",PT,O14,1,0.28958475636463415,3.0808408290891577e-07,0.934364852785745,0.47541593044951413
P00671,"Dip. Castillo Nájera, Ariel",MORENA,O11,1,0.2804009652310182,3.0808408290891577e-07,0.9842419234020032,0.48109562105233705
P00672,"Dip. Castro Cosío, Víctor Manuel",PRD,O18,1,0.2787176318173375,2.2352451301105798e-07,0.9059929067141574,0.49530642013191845
P00673,"Castro Trenti, Fernando Jorge",PRI,O15,1,0.3628493406761534,2.373130674718573e-05,0.9556839908588937,0.4718876604060948
P00674,"Dip. Cerda Pérez, Rogelio",PRI,O15,1,0.3658674888595697,2.373130674718573e-05,0.9556839908588937,0.4718876604060948
P00675,"Dip. Cervantes Andrade, Raúl",PRI,O15,1,0.3721670574020494,2.373130674718573e-05,0.9556839908588937,0.4718876604060948
P00676,"Dip. Chanona Burguete, Alejandro",MC,O16,1,0.3729435422264238,2.373130674718573e-05,0.9741783347043201,0.47672612796866437
P00677,"Dip. Cobo Terrazas, Diego",PVEM,O13,1,0.2840208081626971,3.0808408290891577e-07,0.964047693959322,0.49056771397552124
P00678,"Dip. Collado Lara, Beatriz",PAN,O12,1,0.3618759210319718,1.8479239113516426e-05,0.9123981773382102,0.4696132912646623
P00679,"Contreras Castillo, Armando",PRD,O18,1,0.2862997684013806,2.8106171061183624e-08,0.9059929067141574,0.49530642013191845
P00680,"Contreras Sandoval, Eva",PAN,O12,1,0.3725390016255358,2.2979413490343986e-05,0.9123981773382102,0.4696132912646623
P00681,"Coppola Joffroy, Luis Alberto",PAN,O12,1,0.26590502063414134,0.0,0.9123981773382102,0.4696132912646623
P00684,"Félix Guerra, Heriberto",PAN,O12,1,0.32272659020114686,9.349494637357335e-06,0.9123981773382102,0.4696132912646623
P00685,"Dip. Flores Domínguez, Emilio Ramón Ramiro",PAN,O12,1,0.3527381311085966,9.832041235122554e-06,0.9123981773382102,0.4696132912646623
P00687,"Galván Rivas, Andrés",PAN,O12,1,0.3166208592953857,7.990073282721149e-06,0.9123981773382102,0.4696132912646623
P00688,"Dip. Gálvez Rodríguez, Fernel Arturo",PRD,O18,1,0.3081040257076273,3.4652561777983973e-07,0.9059929067141574,0.49530642013191845
P00689,"Dip. Gamboa Patrón, Emilio",PRI,O15,1,0.29797098662291577,3.4652561777983973e-07,0.9556839908588937,0.4718876604060948
P00690,"García Cervantes, Ricardo Francisco",PAN,O12,1,0.2985894811142377,3.4652561777983973e-07,0.9123981773382102,0.4696132912646623
P00691,"García Lizardi, Francisco Alcibíades",MC,O16,1,0.3453421589052718,8.417046499475239e-06,0.9741783347043201,0.47672612796866437
P00692,"García Quiroz, María del Socorro",PRI,O15,1,0.2416282448678597,2.509479559034252e-08,0.9556839908588937,0.4718876604060948
P00693,"Dip. García Portillo, Arturo",PAN,O12,1,0.3076847354198008,6.340914080662625e-06,0.9123981773382102,0.4696132912646623
P00694,"García Sánchez, María Cruz",MC,O16,1,0.34631047612695276,7.425338259989047e-06,0.9741783347043201,0.47672612796866437
P00697,"Gular Solórzano, Alberto",PRI,O15,1,0.310260058419629,4.3061838403838154e-07,0.9556839908588937,0.4718876604060948
P00698,"Gutiérrez Zurita, Dolores del Carmen",PRD,O18,1,0.28406154564067865,0.0,0.9059929067141574,0.49530642013191845
P00702,"Güitrón Fuentevilla, Julián",MC,O16,1,0.3230176912945421,1.4122139158572467e-06,0.9741783347043201,0.47672612796866437
P00703,"Guzmán Soto, Valentín",PRD,O18,1,0.32039274922753674,3.890058700198408e-06,0.9059929067141574,0.49530642013191845
P00706,"Hernández García, Ramiro",PRI,O15,1,0.3243548245308216,2.5367484628965505e-06,0.9556839908588937,0.4718876604060948
P00707,"Hernández González, Maurilio",PRD,O18,1,0.31132657844828476,2.761534971396598e-06,0.9059929067141574,0.49530642013191845
P00710,"Dip. Hernández Nuñez, Elia",PAN,O12,1,0.296367192530564,3.0675159185027276e-07,0.9123981773382102,0.4696132912646623
P00711,"Dip. Hernández Olmos, Paula Angélica",PRI,O15,1,0.30456549792593557,1.2663587943362817e-06,0.9556839908588937,0.4718876604060948
P00712,"Dip. Hernández Pérez, David",PRI,O15,1,0.29377238904938024,1.2663587943362817e-06,0.9556839908588937,0.4718876604060948
P00713,"Hernández Ramos, Minerva",PAN,O12,2,0.685238558478919,0.03533579138161553,0.9123981773382102,0.4696132912646623
P00714,"Herrera León, Francisco",PRI,O15,1,0.2856410225407443,3.2975879895805757e-07,0.9556839908588937,0.4718876604060948
P00728,"Herviz Reyes, Arturo",PRD,O18,1,0.2716947474119813,5.360363203022941e-08,0.9059929067141574,0.49530642013191845
P00730,"Aispuro Torres, José Rosas",PAN,O12,3,0.33191172318725864,7.666104533247747e-06,0.9123981773382102,0.4696132912646623
P00731,"Albores Gleason, Roberto Armando",PRI,O15,3,0.4067372111640755,4.157260654284699e-05,0.9556839908588937,0.4718876604060948
P00732,"Alcalá Ruiz, Blanca María del Socorro",PRI,O15,3,0.3868529029138492,2.8112943481551296e-05,0.9556839908588937,0.4718876604060948
P00733,"Álvarez García, Ivonne Liliana",PRI,O15,3,0.4184136607620198,6.088412472404306e-05,0.9556839908588937,0.4718876604060948
P00734,"Amador Gaxiola, Daniel",PRI,O15,3,0.43598415371055177,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00735,"Araujo Lara, Angélica del Rosario",PRI,O15,3,0.43810590287493806,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00736,"Arriola Gordillo, Mónica Tzasna",SG,O19,3,0.29064273037121835,7.004875057371893e-06,0.8444387962968763,0.46232694147305464
P00737,"Ávila Ruiz, Daniel Gabriel",PAN,O12,3,0.4230795217232323,7.315227881925525e-05,0.9123981773382102,0.4696132912646623
P00738,"Barbosa Huerta, Miguel",PRD,O18,3,0.39425360370284446,4.940246259833155e-05,0.9059929067141574,0.49530642013191845
P00739,"Barrera Tapia, María Elena",PVEM,O13,3,0.40689333589892174,4.157260654284699e-05,0.964047693959322,0.49056771397552124
P00740,"Barroso Agramont, Ricardo",PRI,O15,3,0.41693573582798543,6.088412472404306e-05,0.9556839908588937,0.4718876604060948
P00741,"Beristain Navarrete, Luz María",PRD,O18,3,0.4039657137729389,7.315227881925525e-05,0.9059929067141574,0.49530642013191845
P00742,"Burgos García, Enrique",PRI,O15,3,0.4401774621073265,0.0001984287304389996,0.9556839908588937,0.4718876604060948
P00743,"Búrquez Valenzuela, Francisco de Paula",PAN,O12,3,0.38716297025304613,6.695442853648208e-05,0.9123981773382102,0.4696132912646623
P00744,"Camacho Solís, Víctor Manuel",PRD,O18,3,0.23835082181704353,2.178991620822724e-07,0.9059929067141574,0.49530642013191845
P00745,"Casillas Romero, Jesús",PRI,O15,3,0.4406306401408231,0.0001984287304389996,0.9556839908588937,0.4718876604060948
P00746,"Cavazos Lerma, Manuel",PRI,O15,3,0.4318077409702334,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00747,"Cervantes Andrade, Raúl",PRI,O15,3,0.3597646437178714,1.9994917941181785e-05,0.9556839908588937,0.4718876604060948
P00748,"Chico Herrera, Miguel Ángel",PRI,O15,3,0.42904811374600343,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00749,"Cordero Arroyo, Ernesto Javier",PAN,O12,3,0.4230746882640557,7.094925208701767e-05,0.9123981773382102,0.4696132912646623
P00750,"Cota Jiménez, Manuel Humberto",PRI,O15,3,0.4239916644202284,6.695442853648208e-05,0.9556839908588937,0.4718876604060948
P00751,"Cuéllar Cisneros, Lorena",PRD,O18,3,0.36639159980903957,4.7119858608002636e-05,0.9059929067141574,0.49530642013191845
P00752,"Cuevas Barron, Gabriela",PAN,O12,3,0.42848323993263426,0.0001984287304389996,0.9123981773382102,0.4696132912646623
P00753,"Dávila Fernández, Adriana",PAN,O12,3,0.3966376571561807,4.2594253596485756e-05,0.9123981773382102,0.4696132912646623
P00754,"De la Peña Gómez, Angélica",PRD,O18,3,0.4030789577896248,0.0001984287304389996,0.9059929067141574,0.49530642013191845
P00755,"Delgado Carrillo, Mario",PRD,O18,3,0.3600755808672072,7.315227881925525e-05,0.9059929067141574,0.49530642013191845
P00756,"Demédicis Hidalgo, Fidel",PRD,O18,3,0.39018521053366906,6.991818332611457e-05,0.9059929067141574,0.49530642013191845
P00757,"Díaz Lizama, Rosa Adriana",PAN,O12,3,0.4376024600388191,7.315227881925525e-05,0.9123981773382102,0.4696132912646623
P00758,"Díaz Salazar, María Cristina",PRI,O15,3,0.4237742544003188,5.535562191686956e-05,0.9556839908588937,0.4718876604060948
P00759,"Domínguez Servién, Francisco",PAN,O12,3,0.30125753788563575,2.7827187278171406e-06,0.9123981773382102,0.4696132912646623
P00760,"Encinas Rodríguez, Alejandro de Jesús",PRD,O18,3,0.374357338932215,0.0001984287304389996,0.9059929067141574,0.49530642013191845
P00761,"Escudero Morales, Pablo",PVEM,O13,3,0.39817490327674526,3.644959873518379e-05,0.964047693959322,0.49056771397552124
P00762,"Fayad Meneses, Omar",PRI,O15,3,0.3384202405315752,8.425627908334417e-06,0.9556839908588937,0.4718876604060948
P00763,"Fernández Aguirre, Braulio Manuel",PRI,O15,3,0.33045806668588035,7.065054605608276e-06,0.9556839908588937,0.4718876604060948
P00764,"Flores Escalera, Hilda Esthela",PRI,O15,3,0.43444479625000276,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00765,"Flores Ramírez, Juan Gerardo",PVEM,O13,3,0.4366365598543631,7.315227881925525e-05,0.964047693959322,0.49056771397552124
P00766,"Flores Sánchez, Margarita",PRI,O15,3,0.43466424913868734,7.100582295623329e-05,0.9556839908588937,0.4718876604060948
P00767,"Gándara Camou, Ernesto",PRI,O15,3,0.4340479397476061,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00768,"García Cabeza de Vaca, Francisco",PAN,O12,3,0.32699817655571717,7.666104533247747e-06,0.9123981773382102,0.4696132912646623
P00769,"García Gómez, Martha Elena",PAN,O12,3,0.44374641597680115,6.856670811971394e-05,0.9123981773382102,0.4696132912646623
P00770,"Garza Galván, Silvia Guadalupe",PAN,O12,3,0.4146489059172732,6.363097423559106e-05,0.9123981773382102,0.4696132912646623
P00771,"Gastélum Bajo, Diva Hadamira",PRI,O15,3,0.4356184519197349,0.0001984287304389996,0.9556839908588937,0.4718876604060948
P00772,"Gil Zuarth, Roberto",PAN,O12,3,0.39890034829527893,0.00015478462068762973,0.9123981773382102,0.4696132912646623
P00773,"Gómez del Campo Gurza, Mariana",PAN,O12,3,0.43371128331679376,0.0001984287304389996,0.9123981773382102,0.4696132912646623
P00774,"Gómez González, Arely",PRI,O15,3,0.3123413148213754,3.187597190692885e-06,0.9556839908588937,0.4718876604060948
P00775,"González Canto, Félix Arturo",PRI,O15,3,0.4317965966063763,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00776,"González Cuevas, Isaías",PRI,O15,3,0.43286901143167844,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00777,"Gracia Guzmán, Raúl",PAN,O12,3,0.41254180879079894,7.315227881925525e-05,0.9123981773382102,0.4696132912646623
P00778,"Guerra Castillo, Marcela",PRI,O15,3,0.43233214182643337,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00779,"Guevara Espinoza, Ana Gabriela",PT,O14,3,0.3489820366997455,7.315227881925525e-05,0.934364852785745,0.47541593044951413
P00780,"Hermosillo y Celada, Víctor",PAN,O12,3,0.4040564578767976,7.315227881925525e-05,0.9123981773382102,0.4696132912646623
P00781,"Hernández Deras, Ismael",PRI,O15,3,0.43013762464658556,6.363097423559106e-05,0.9556839908588937,0.4718876604060948
P00782,"Hernández Lecona, Lisbeth",PRI,O15,3,0.437077723711458,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00783,"Herrera Ale, Juana Leticia",PRI,O15,3,0.3327359296830528,6.835360623524941e-06,0.9556839908588937,0.4718876604060948
P00784,"Herrera Anzaldo, Ana Lilia",PRI,O15,3,0.42546249405393577,6.522932139284286e-05,0.9556839908588937,0.4718876604060948
P00785,"Herrera Ávila, Fernando",PAN,O12,3,0.4311546540696772,7.315227881925525e-05,0.9123981773382102,0.4696132912646623
P00786,"Irízar López, Aarón",PRI,O15,3,0.435704579910032,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00787,"Juárez Cisneros, René",PRI,O15,3,0.3822237239720875,2.8021569821713897e-05,0.9556839908588937,0.4718876604060948
P00788,"Lavalle Maury, Jorge Luis",PAN,O12,3,0.42798589462780295,7.315227881925525e-05,0.9123981773382102,0.4696132912646623
P00789,"López Brito, Francisco Salvador",PAN,O12,3,0.43036307706167204,7.315227881925525e-05,0.9123981773382102,0.4696132912646623
P00790,"López Hernández, Adán Augusto",PRD,O18,0,0.6056002672591905,0.030744829482572615,0.9059929067141574,0.49530642013191845
P00791,"Martínez García, Patricio",PRI,O15,3,0.4293423326349379,7.315227881925525e-05,0.9556839908588937,0.4718876604060948
P00792,"Martínez Martínez, José María",PAN,O12,3,0.41004372634025693,7.315227881925525e-05,0.9123981773382102,0.4696132912646623
P00793,"Mayans Canabal, Fernando Enrique",PRD,O18,3,0.3708434660306323,7.074577817558711e-05,0.9059929067141574,0.49530642013191845
P00794,"Mayans Canabal, Humberto Domingo",PRI,O15,3,0.42059612414147385,5.9242703765489834e-05,0.9556839908588937,0.4718876604060948
P00795,"Mendoza Davis, Carlos",PAN,O12,3,0.28319006621939774,4.3539528839529053e-07,0.9123981773382102,0.4696132912646623
P00796,"Mendoza Díaz, Sonia",PAN,O12,3,0.40710034741936263,4.396117913065633e-05,0.9123981773382102,0.4696132912646623
P00797,"Mendoza Mendoza, Iris Vianey",PRD,O18,3,0.3984089668310562,7.315227881925525e-05,0.9059929067141574,0.49530642013191845
P00798,"Monreal Ávila, David",PT,O14,3,0.33711433966513643,6.678494661933639e-05,0.934364852785745,0.47541593044951413
P00799,"Morón Orozco, Raúl",PRD,O18,0,0.7110827504952838,0.03905600674959689,0.9059929067141574,0.49530642013191845
P00800,"Orihuela Bárcenas, José Ascención",PRI,O15,3,0.4189377368321555,5.916297341596731e-05,0.9556839908588937,0.4718876604060948
P00801,"Orozco Sandoval, Martín",PAN,O12,3,0.32125351224086346,7.666104533247747e-06,0.9123981773382102,0.4696132912646623
P00802,"Ortiz Domínguez, Maki Esther",PAN,O12,0,0.6414211378399182,0.022705987754131393,0.9123981773382102,0.4696132912646623
P00803,"Ortiz González, Graciela",PRI,O15,3,0.4283658056991301,7.082946422658161e-05,0.9556839908588937,0.4718876604060948
